Date,Forecast Units,Bottom Up Forecast Baseline Units,Actual ExF Sales Units,Actual Scan Sales (Shifted) Units,Scan Forecast (Shifted) Units,Actual Scan Sales Baseline (Shifted) Units,PPP / EA,RRP / EA,,Start Date,End Date,Type,Incremental Units
7/4/18,9852.298524,6794.18286,14880,13387.99174,9852.298524,6773.003748,4.004286667,5.041747808,,,,,
14/4/18,9577.736897,7131.244365,9216,11303.9997,10189.36003,6685.331856,3.997736396,5.033394856,,,,,
21/4/18,6039.134692,6650.757825,4608,6356.003892,6650.757825,6356.003892,5.035274884,5.035274884,,,,,
28/4/18,7250.564286,7250.564286,6336,6588.983856,7250.564286,6588.983856,5.037698148,5.037698148,,,,,
5/5/18,7061.063346,7061.063346,6528,6176.003736,7061.063346,6176.003736,5.046227739,5.046227739,,,,,
12/5/18,10705.63296,5748.254379,9216,5926.007808,5748.254379,5926.007808,5.034459444,5.046227739,,,,,
19/5/18,14126.77597,6966.118025,17088,16881.99584,17982.51486,5342.327844,3.013455156,5.038244033,,,,,
26/5/18,4741.395757,6843.035437,3456,3616.9917,6343.035439,3616.9917,5.018498336,5.038244033,,,,,
2/6/18,7340.378495,6091.11214,7872,3390.011772,5591.112142,3390.011772,5.063945337,5.063945337,,,,,
9/6/18,8606.621567,5483.455679,3840,7827.983772,8606.621567,4089.97176,4.03057057,5.063945337,,,,,
16/6/18,5446.685014,4676.237879,6912,7741.007736,5926.361541,3739.343832,4.014745633,5.033519606,,,,,
23/6/18,4026.758848,3999.845888,1536,3808.007784,4506.435375,3808.007784,5.036239023,5.036239023,,,,,
30/6/18,3844.350566,3844.350566,1536,3897.995724,3844.350566,3897.995724,5.039957251,5.039957251,,,,,
